"","ID","Y_chan","date","date_chan","channel","ExpDay","TempF","TempC","nitrogen_ugL","phosphorus_ugL","afdm_g_m2","TempK","Y","afdm_g_m2.la"
"3284","2016_b_4_b_50","2016_b_4",2016-07-22,"2016-07-22_b_4","4",50,"C",16.523,0,25,NA,289.523,"2016",21.7214545454549
"3285","2016_b_4_b_51","2016_b_4",2016-07-23,"2016-07-23_b_4","4",51,"C",17.1415,0,25,NA,290.1415,"2016",19.5810909090913
"3286","2016_b_4_b_52","2016_b_4",2016-07-24,"2016-07-24_b_4","4",52,"C",16.951,0,25,NA,289.951,"2016",17.4407272727277
"3287","2016_b_4_b_53","2016_b_4",2016-07-25,"2016-07-25_b_4","4",53,"C",16.808,0,25,NA,289.808,"2016",15.300363636364
"3288","2016_b_4_b_54","2016_b_4",2016-07-26,"2016-07-26_b_4","4",54,"C",18.236,0,25,13.1600000000004,291.236,"2016",13.1600000000004
"3289","2016_b_4_b_55","2016_b_4",2016-07-27,"2016-07-27_b_4","4",55,"C",17.95,0,25,7.60749999999997,290.95,"2016",7.60749999999997
"3290","2016_b_4_b_56","2016_b_4",2016-07-28,"2016-07-28_b_4","4",56,"C",17.2365,0,25,NA,290.2365,"2016",7.55533333333337
"3291","2016_b_4_b_57","2016_b_4",2016-07-29,"2016-07-29_b_4","4",57,"C",16.5225,0,25,NA,289.5225,"2016",7.50316666666677
"3292","2016_b_4_b_58","2016_b_4",2016-07-30,"2016-07-30_b_4","4",58,"C",16.332,0,25,NA,289.332,"2016",7.45100000000018
"3293","2016_b_4_b_59","2016_b_4",2016-07-31,"2016-07-31_b_4","4",59,"C",15.9985,0,25,NA,288.9985,"2016",7.39883333333358
"3294","2016_b_4_b_60","2016_b_4",2016-08-01,"2016-08-01_b_4","4",60,"C",15.951,0,25,7.34666666666698,288.951,"2016",7.34666666666698
"3295","2016_b_4_b_61","2016_b_4",2016-08-02,"2016-08-02_b_4","4",61,"C",16.618,0,25,11.2800000000001,289.618,"2016",11.2800000000001
"3296","2016_b_5_b_1","2016_b_5",2016-06-03,"2016-06-03_b_5","5",1,"C",14.9955,0,50,1e-05,287.9955,"2016",1e-05
"3297","2016_b_5_b_2","2016_b_5",2016-06-04,"2016-06-04_b_5","5",2,"C",14.9955,0,50,NA,287.9955,"2016",0.100009499999989
"3298","2016_b_5_b_3","2016_b_5",2016-06-05,"2016-06-05_b_5","5",3,"C",13.846,0,50,NA,286.846,"2016",0.200008999999978
"3299","2016_b_5_b_4","2016_b_5",2016-06-06,"2016-06-06_b_5","5",4,"C",15.664,0,50,NA,288.664,"2016",0.300008499999967
"3300","2016_b_5_b_5","2016_b_5",2016-06-07,"2016-06-07_b_5","5",5,"C",15.569,0,50,NA,288.569,"2016",0.400007999999956
"3301","2016_b_5_b_6","2016_b_5",2016-06-08,"2016-06-08_b_5","5",6,"C",16.713,0,50,NA,289.713,"2016",0.500007499999945
"3302","2016_b_5_b_7","2016_b_5",2016-06-09,"2016-06-09_b_5","5",7,"C",16.999,0,50,NA,289.999,"2016",0.600006999999934
"3303","2016_b_5_b_8","2016_b_5",2016-06-10,"2016-06-10_b_5","5",8,"C",16.427,0,50,NA,289.427,"2016",0.700006499999923
"3304","2016_b_5_b_9","2016_b_5",2016-06-11,"2016-06-11_b_5","5",9,"C",15.187,0,50,NA,288.187,"2016",0.800005999999912
"3305","2016_b_5_b_10","2016_b_5",2016-06-12,"2016-06-12_b_5","5",10,"C",16.141,0,50,NA,289.141,"2016",0.900005499999901
"3306","2016_b_5_b_11","2016_b_5",2016-06-13,"2016-06-13_b_5","5",11,"C",16.713,0,50,NA,289.713,"2016",1.00000499999989
"3307","2016_b_5_b_12","2016_b_5",2016-06-14,"2016-06-14_b_5","5",12,"C",15.76,0,50,NA,288.76,"2016",1.10000449999988
"3308","2016_b_5_b_13","2016_b_5",2016-06-15,"2016-06-15_b_5","5",13,"C",15.6165,0,50,NA,288.6165,"2016",1.20000399999987
"3309","2016_b_5_b_14","2016_b_5",2016-06-16,"2016-06-16_b_5","5",14,"C",14.9,0,50,NA,287.9,"2016",1.30000349999986
"3310","2016_b_5_b_15","2016_b_5",2016-06-17,"2016-06-17_b_5","5",15,"C",15.378,0,50,NA,288.378,"2016",1.40000299999985
"3311","2016_b_5_b_16","2016_b_5",2016-06-18,"2016-06-18_b_5","5",16,"C",14.613,0,50,NA,287.613,"2016",1.50000249999983
"3312","2016_b_5_b_17","2016_b_5",2016-06-19,"2016-06-19_b_5","5",17,"C",14.613,0,50,NA,287.613,"2016",1.60000199999982
"3313","2016_b_5_b_18","2016_b_5",2016-06-20,"2016-06-20_b_5","5",18,"C",14.613,0,50,NA,287.613,"2016",1.70000149999981
"3314","2016_b_5_b_19","2016_b_5",2016-06-21,"2016-06-21_b_5","5",19,"C",14.517,0,50,NA,287.517,"2016",1.8000009999998
"3315","2016_b_5_b_20","2016_b_5",2016-06-22,"2016-06-22_b_5","5",20,"C",16.284,0,50,NA,289.284,"2016",1.90000049999979
"3316","2016_b_5_b_21","2016_b_5",2016-06-23,"2016-06-23_b_5","5",21,"C",16.713,0,50,1.99999999999978,289.713,"2016",1.99999999999978
"3317","2016_b_5_b_22","2016_b_5",2016-06-24,"2016-06-24_b_5","5",22,"C",15.091,0,50,NA,288.091,"2016",1.9999999999999
"3318","2016_b_5_b_23","2016_b_5",2016-06-25,"2016-06-25_b_5","5",23,"C",15.2345,0,50,NA,288.2345,"2016",2.00000000000003
"3319","2016_b_5_b_24","2016_b_5",2016-06-26,"2016-06-26_b_5","5",24,"C",13.942,0,50,2.00000000000015,286.942,"2016",2.00000000000015
"3320","2016_b_5_b_25","2016_b_5",2016-06-27,"2016-06-27_b_5","5",25,"C",14.038,0,50,NA,287.038,"2016",2.57777777777789
"3321","2016_b_5_b_26","2016_b_5",2016-06-28,"2016-06-28_b_5","5",26,"C",14.948,0,50,NA,287.948,"2016",3.15555555555563
"3322","2016_b_5_b_27","2016_b_5",2016-06-29,"2016-06-29_b_5","5",27,"C",15.091,0,50,NA,288.091,"2016",3.73333333333336
"3323","2016_b_5_b_28","2016_b_5",2016-06-30,"2016-06-30_b_5","5",28,"C",15.664,0,50,NA,288.664,"2016",4.3111111111111
"3324","2016_b_5_b_29","2016_b_5",2016-07-01,"2016-07-01_b_5","5",29,"C",15.0435,0,50,4.88888888888884,288.0435,"2016",4.88888888888884
"3325","2016_b_5_b_30","2016_b_5",2016-07-02,"2016-07-02_b_5","5",30,"C",14.182,0,50,NA,287.182,"2016",4.64387464387458
"3326","2016_b_5_b_31","2016_b_5",2016-07-03,"2016-07-03_b_5","5",31,"C",15.33,0,50,NA,288.33,"2016",4.39886039886032
"3327","2016_b_5_b_32","2016_b_5",2016-07-04,"2016-07-04_b_5","5",32,"C",16.332,0,50,4.15384615384606,289.332,"2016",4.15384615384606
"3328","2016_b_5_b_33","2016_b_5",2016-07-05,"2016-07-05_b_5","5",33,"C",16.3795,0,50,NA,289.3795,"2016",4.536132730015
"3329","2016_b_5_b_34","2016_b_5",2016-07-06,"2016-07-06_b_5","5",34,"C",17.5225,0,50,NA,290.5225,"2016",4.91841930618395
"3330","2016_b_5_b_35","2016_b_5",2016-07-07,"2016-07-07_b_5","5",35,"C",17.665,0,50,5.30070588235289,290.665,"2016",5.30070588235289
"3331","2016_b_5_b_36","2016_b_5",2016-07-08,"2016-07-08_b_5","5",36,"C",14.661,0,50,NA,287.661,"2016",5.80322171945696
"3332","2016_b_5_b_37","2016_b_5",2016-07-09,"2016-07-09_b_5","5",37,"C",15.043,0,50,NA,288.043,"2016",6.30573755656103
"3333","2016_b_5_b_38","2016_b_5",2016-07-10,"2016-07-10_b_5","5",38,"C",15.378,0,50,NA,288.378,"2016",6.80825339366509
"3334","2016_b_5_b_39","2016_b_5",2016-07-11,"2016-07-11_b_5","5",39,"C",16.2845,0,50,7.31076923076916,289.2845,"2016",7.31076923076916
"3335","2016_b_5_b_40","2016_b_5",2016-07-12,"2016-07-12_b_5","5",40,"C",16.5705,0,50,NA,289.5705,"2016",12.4830769230772
"3336","2016_b_5_b_41","2016_b_5",2016-07-13,"2016-07-13_b_5","5",41,"C",16.523,0,50,NA,289.523,"2016",17.6553846153853
"3337","2016_b_5_b_42","2016_b_5",2016-07-14,"2016-07-14_b_5","5",42,"C",15.282,0,50,NA,288.282,"2016",22.8276923076933
"3338","2016_b_5_b_43","2016_b_5",2016-07-15,"2016-07-15_b_5","5",43,"C",15.473,0,50,28.0000000000014,288.473,"2016",28.0000000000014
"3339","2016_b_5_b_44","2016_b_5",2016-07-16,"2016-07-16_b_5","5",44,"C",16.427,0,50,NA,289.427,"2016",27.7170909090922
"3340","2016_b_5_b_45","2016_b_5",2016-07-17,"2016-07-17_b_5","5",45,"C",16.189,0,50,NA,289.189,"2016",27.4341818181831
"3341","2016_b_5_b_46","2016_b_5",2016-07-18,"2016-07-18_b_5","5",46,"C",17.3315,0,50,NA,290.3315,"2016",27.1512727272739
"3342","2016_b_5_b_47","2016_b_5",2016-07-19,"2016-07-19_b_5","5",47,"C",17.665,0,50,NA,290.665,"2016",26.8683636363647
"3343","2016_b_5_b_48","2016_b_5",2016-07-20,"2016-07-20_b_5","5",48,"C",18.331,0,50,NA,291.331,"2016",26.5854545454555
"3344","2016_b_5_b_49","2016_b_5",2016-07-21,"2016-07-21_b_5","5",49,"C",17.427,0,50,NA,290.427,"2016",26.3025454545464
"3345","2016_b_5_b_50","2016_b_5",2016-07-22,"2016-07-22_b_5","5",50,"C",16.427,0,50,NA,289.427,"2016",26.0196363636372
"3346","2016_b_5_b_51","2016_b_5",2016-07-23,"2016-07-23_b_5","5",51,"C",17.1415,0,50,NA,290.1415,"2016",25.736727272728
"3347","2016_b_5_b_52","2016_b_5",2016-07-24,"2016-07-24_b_5","5",52,"C",16.999,0,50,NA,289.999,"2016",25.4538181818188
"3348","2016_b_5_b_53","2016_b_5",2016-07-25,"2016-07-25_b_5","5",53,"C",16.8555,0,50,NA,289.8555,"2016",25.1709090909097
"3349","2016_b_5_b_54","2016_b_5",2016-07-26,"2016-07-26_b_5","5",54,"C",17.95,0,50,24.8880000000005,290.95,"2016",24.8880000000005
"3350","2016_b_5_b_55","2016_b_5",2016-07-27,"2016-07-27_b_5","5",55,"C",17.7125,0,50,7.63000000000033,290.7125,"2016",7.63000000000033
"3351","2016_b_5_b_56","2016_b_5",2016-07-28,"2016-07-28_b_5","5",56,"C",17.1415,0,50,NA,290.1415,"2016",8.33600000000019
"3352","2016_b_5_b_57","2016_b_5",2016-07-29,"2016-07-29_b_5","5",57,"C",16.475,0,50,NA,289.475,"2016",9.04200000000004
"3353","2016_b_5_b_58","2016_b_5",2016-07-30,"2016-07-30_b_5","5",58,"C",16.237,0,50,NA,289.237,"2016",9.74799999999989
"3354","2016_b_5_b_59","2016_b_5",2016-07-31,"2016-07-31_b_5","5",59,"C",15.8075,0,50,NA,288.8075,"2016",10.4539999999997
"3355","2016_b_5_b_60","2016_b_5",2016-08-01,"2016-08-01_b_5","5",60,"C",15.8075,0,50,11.1599999999996,288.8075,"2016",11.1599999999996
"3356","2016_b_5_b_61","2016_b_5",2016-08-02,"2016-08-02_b_5","5",61,"C",16.618,0,50,5.92833333333325,289.618,"2016",5.92833333333325
"3357","2016_b_6_b_1","2016_b_6",2016-06-03,"2016-06-03_b_6","6",1,"E",23.725,0,0,1e-05,296.725,"2016",1e-05
"3358","2016_b_6_b_2","2016_b_6",2016-06-04,"2016-06-04_b_6","6",2,"E",23.725,0,0,NA,296.725,"2016",0.118191318181825
"3359","2016_b_6_b_3","2016_b_6",2016-06-05,"2016-06-05_b_6","6",3,"E",25.659,0,0,NA,298.659,"2016",0.236372636363651
"3360","2016_b_6_b_4","2016_b_6",2016-06-06,"2016-06-06_b_6","6",4,"E",28.357,0,0,NA,301.357,"2016",0.354553954545476
"3361","2016_b_6_b_5","2016_b_6",2016-06-07,"2016-06-07_b_6","6",5,"E",27.616,0,0,NA,300.616,"2016",0.472735272727302
"3362","2016_b_6_b_6","2016_b_6",2016-06-08,"2016-06-08_b_6","6",6,"E",25.513,0,0,NA,298.513,"2016",0.590916590909127
"3363","2016_b_6_b_7","2016_b_6",2016-06-09,"2016-06-09_b_6","6",7,"E",27.321,0,0,NA,300.321,"2016",0.709097909090953
"3364","2016_b_6_b_8","2016_b_6",2016-06-10,"2016-06-10_b_6","6",8,"E",23.196,0,0,NA,296.196,"2016",0.827279227272778
"3365","2016_b_6_b_9","2016_b_6",2016-06-11,"2016-06-11_b_6","6",9,"E",21.855,0,0,NA,294.855,"2016",0.945460545454604
"3366","2016_b_6_b_10","2016_b_6",2016-06-12,"2016-06-12_b_6","6",10,"E",23.004,0,0,NA,296.004,"2016",1.06364186363643
"3367","2016_b_6_b_11","2016_b_6",2016-06-13,"2016-06-13_b_6","6",11,"E",23.388,0,0,NA,296.388,"2016",1.18182318181825
"3368","2016_b_6_b_12","2016_b_6",2016-06-14,"2016-06-14_b_6","6",12,"E",23.292,0,0,NA,296.292,"2016",1.30000450000008
"3369","2016_b_6_b_13","2016_b_6",2016-06-15,"2016-06-15_b_6","6",13,"E",23.5325,0,0,NA,296.5325,"2016",1.41818581818191
"3370","2016_b_6_b_14","2016_b_6",2016-06-16,"2016-06-16_b_6","6",14,"E",24.351,0,0,NA,297.351,"2016",1.53636713636373
"3371","2016_b_6_b_15","2016_b_6",2016-06-17,"2016-06-17_b_6","6",15,"E",24.4965,0,0,NA,297.4965,"2016",1.65454845454556
"3372","2016_b_6_b_16","2016_b_6",2016-06-18,"2016-06-18_b_6","6",16,"E",23.292,0,0,NA,296.292,"2016",1.77272977272738
"3373","2016_b_6_b_17","2016_b_6",2016-06-19,"2016-06-19_b_6","6",17,"E",23.34,0,0,NA,296.34,"2016",1.89091109090921
"3374","2016_b_6_b_18","2016_b_6",2016-06-20,"2016-06-20_b_6","6",18,"E",22.812,0,0,NA,295.812,"2016",2.00909240909103
"3375","2016_b_6_b_19","2016_b_6",2016-06-21,"2016-06-21_b_6","6",19,"E",22.333,0,0,NA,295.333,"2016",2.12727372727286
"3376","2016_b_6_b_20","2016_b_6",2016-06-22,"2016-06-22_b_6","6",20,"E",24.11,0,0,NA,297.11,"2016",2.24545504545468
"3377","2016_b_6_b_21","2016_b_6",2016-06-23,"2016-06-23_b_6","6",21,"E",23.388,0,0,2.36363636363651,296.388,"2016",2.36363636363651
"3378","2016_b_6_b_22","2016_b_6",2016-06-24,"2016-06-24_b_6","6",22,"E",21.8075,0,0,NA,294.8075,"2016",2.57575757575769
"3379","2016_b_6_b_23","2016_b_6",2016-06-25,"2016-06-25_b_6","6",23,"E",23.4845,0,0,NA,296.4845,"2016",2.78787878787886
"3380","2016_b_6_b_24","2016_b_6",2016-06-26,"2016-06-26_b_6","6",24,"E",22.142,0,0,3.00000000000004,295.142,"2016",3.00000000000004
"3381","2016_b_6_b_25","2016_b_6",2016-06-27,"2016-06-27_b_6","6",25,"E",21.855,0,0,NA,294.855,"2016",3.6
"3382","2016_b_6_b_26","2016_b_6",2016-06-28,"2016-06-28_b_6","6",26,"E",20.615,0,0,NA,293.615,"2016",4.19999999999996
"3383","2016_b_6_b_27","2016_b_6",2016-06-29,"2016-06-29_b_6","6",27,"E",21.378,0,0,NA,294.378,"2016",4.79999999999991
"3384","2016_b_6_b_28","2016_b_6",2016-06-30,"2016-06-30_b_6","6",28,"E",21.903,0,0,NA,294.903,"2016",5.39999999999987
"3385","2016_b_6_b_29","2016_b_6",2016-07-01,"2016-07-01_b_6","6",29,"E",21.2345,0,0,5.99999999999983,294.2345,"2016",5.99999999999983
"3386","2016_b_6_b_30","2016_b_6",2016-07-02,"2016-07-02_b_6","6",30,"E",19.3295,0,0,NA,292.3295,"2016",5.83039999999993
"3387","2016_b_6_b_31","2016_b_6",2016-07-03,"2016-07-03_b_6","6",31,"E",21.4255,0,0,NA,294.4255,"2016",5.66080000000003
"3388","2016_b_6_b_32","2016_b_6",2016-07-04,"2016-07-04_b_6","6",32,"E",23.292,0,0,5.49120000000013,296.292,"2016",5.49120000000013
"3389","2016_b_6_b_33","2016_b_6",2016-07-05,"2016-07-05_b_6","6",33,"E",23.869,0,0,NA,296.869,"2016",9.93280000000005
"3390","2016_b_6_b_34","2016_b_6",2016-07-06,"2016-07-06_b_6","6",34,"E",24.931,0,0,NA,297.931,"2016",14.3744
"3391","2016_b_6_b_35","2016_b_6",2016-07-07,"2016-07-07_b_6","6",35,"E",25.5135,0,0,18.8159999999999,298.5135,"2016",18.8159999999999
"3392","2016_b_6_b_36","2016_b_6",2016-07-08,"2016-07-08_b_6","6",36,"E",23.773,0,0,NA,296.773,"2016",40.1120000000004
"3393","2016_b_6_b_37","2016_b_6",2016-07-09,"2016-07-09_b_6","6",37,"E",26.146,0,0,NA,299.146,"2016",61.408000000001
"3394","2016_b_6_b_38","2016_b_6",2016-07-10,"2016-07-10_b_6","6",38,"E",26.634,0,0,NA,299.634,"2016",82.7040000000015
"3395","2016_b_6_b_39","2016_b_6",2016-07-11,"2016-07-11_b_6","6",39,"E",27.419,0,0,104.000000000002,300.419,"2016",104.000000000002
"3396","2016_b_6_b_40","2016_b_6",2016-07-12,"2016-07-12_b_6","6",40,"E",26.292,0,0,NA,299.292,"2016",86.6180000000018
"3397","2016_b_6_b_41","2016_b_6",2016-07-13,"2016-07-13_b_6","6",41,"E",24.593,0,0,NA,297.593,"2016",69.2360000000016
"3398","2016_b_6_b_42","2016_b_6",2016-07-14,"2016-07-14_b_6","6",42,"E",23.004,0,0,NA,296.004,"2016",51.8540000000013
"3399","2016_b_6_b_43","2016_b_6",2016-07-15,"2016-07-15_b_6","6",43,"E",22.908,0,0,34.4720000000011,295.908,"2016",34.4720000000011
"3400","2016_b_6_b_44","2016_b_6",2016-07-16,"2016-07-16_b_6","6",44,"E",23.869,0,0,NA,296.869,"2016",37.1738181818192
"3401","2016_b_6_b_45","2016_b_6",2016-07-17,"2016-07-17_b_6","6",45,"E",23.966,0,0,NA,296.966,"2016",39.8756363636373
"3402","2016_b_6_b_46","2016_b_6",2016-07-18,"2016-07-18_b_6","6",46,"E",25.0765,0,0,NA,298.0765,"2016",42.5774545454554
"3403","2016_b_6_b_47","2016_b_6",2016-07-19,"2016-07-19_b_6","6",47,"E",25.659,0,0,NA,298.659,"2016",45.2792727272735
"3404","2016_b_6_b_48","2016_b_6",2016-07-20,"2016-07-20_b_6","6",48,"E",26.292,0,0,NA,299.292,"2016",47.9810909090916
"3405","2016_b_6_b_49","2016_b_6",2016-07-21,"2016-07-21_b_6","6",49,"E",25.222,0,0,NA,298.222,"2016",50.6829090909097
"3406","2016_b_6_b_50","2016_b_6",2016-07-22,"2016-07-22_b_6","6",50,"E",25.319,0,0,NA,298.319,"2016",53.3847272727278
"3407","2016_b_6_b_51","2016_b_6",2016-07-23,"2016-07-23_b_6","6",51,"E",25.902,0,0,NA,298.902,"2016",56.0865454545459
"3408","2016_b_6_b_52","2016_b_6",2016-07-24,"2016-07-24_b_6","6",52,"E",25.61,0,0,NA,298.61,"2016",58.788363636364
"3409","2016_b_6_b_53","2016_b_6",2016-07-25,"2016-07-25_b_6","6",53,"E",25.61,0,0,NA,298.61,"2016",61.4901818181821
"3410","2016_b_6_b_54","2016_b_6",2016-07-26,"2016-07-26_b_6","6",54,"E",26.292,0,0,64.1920000000002,299.292,"2016",64.1920000000002
"3411","2016_b_6_b_55","2016_b_6",2016-07-27,"2016-07-27_b_6","6",55,"E",25.3675,0,0,38.620000000001,298.3675,"2016",38.620000000001
"3412","2016_b_6_b_56","2016_b_6",2016-07-28,"2016-07-28_b_6","6",56,"E",25.659,0,0,NA,298.659,"2016",33.3600000000009
"3413","2016_b_6_b_57","2016_b_6",2016-07-29,"2016-07-29_b_6","6",57,"E",25.3675,0,0,NA,298.3675,"2016",28.1000000000007
"3414","2016_b_6_b_58","2016_b_6",2016-07-30,"2016-07-30_b_6","6",58,"E",24.931,0,0,NA,297.931,"2016",22.8400000000006
"3415","2016_b_6_b_59","2016_b_6",2016-07-31,"2016-07-31_b_6","6",59,"E",24.448,0,0,NA,297.448,"2016",17.5800000000004
"3416","2016_b_6_b_60","2016_b_6",2016-08-01,"2016-08-01_b_6","6",60,"E",24.835,0,0,12.3200000000003,297.835,"2016",12.3200000000003
"3417","2016_b_6_b_61","2016_b_6",2016-08-02,"2016-08-02_b_6","6",61,"E",25.125,0,0,33.25,298.125,"2016",33.25
"3418","2016_b_7_b_1","2016_b_7",2016-06-03,"2016-06-03_b_7","7",1,"A",7.0785,0,200,1e-05,280.0785,"2016",1e-05
"3419","2016_b_7_b_2","2016_b_7",2016-06-04,"2016-06-04_b_7","7",2,"A",7.0785,0,200,NA,280.0785,"2016",0.091676166666675
"3420","2016_b_7_b_3","2016_b_7",2016-06-05,"2016-06-05_b_7","7",3,"A",7.28,0,200,NA,280.28,"2016",0.18334233333335
"3421","2016_b_7_b_4","2016_b_7",2016-06-06,"2016-06-06_b_7","7",4,"A",8.5805,0,200,NA,281.5805,"2016",0.275008500000025
"3422","2016_b_7_b_5","2016_b_7",2016-06-07,"2016-06-07_b_7","7",5,"A",9.3735,0,200,NA,282.3735,"2016",0.3666746666667
"3423","2016_b_7_b_6","2016_b_7",2016-06-08,"2016-06-08_b_7","7",6,"A",8.481,0,200,NA,281.481,"2016",0.458340833333375
"3424","2016_b_7_b_7","2016_b_7",2016-06-09,"2016-06-09_b_7","7",7,"A",7.782,0,200,NA,280.782,"2016",0.55000700000005
"3425","2016_b_7_b_8","2016_b_7",2016-06-10,"2016-06-10_b_7","7",8,"A",7.3305,0,200,NA,280.3305,"2016",0.641673166666725
"3426","2016_b_7_b_9","2016_b_7",2016-06-11,"2016-06-11_b_7","7",9,"A",6.6235,0,200,NA,279.6235,"2016",0.7333393333334
"3427","2016_b_7_b_10","2016_b_7",2016-06-12,"2016-06-12_b_7","7",10,"A",7.2295,0,200,NA,280.2295,"2016",0.825005500000075
"3428","2016_b_7_b_11","2016_b_7",2016-06-13,"2016-06-13_b_7","7",11,"A",7.481,0,200,NA,280.481,"2016",0.91667166666675
"3429","2016_b_7_b_12","2016_b_7",2016-06-14,"2016-06-14_b_7","7",12,"A",7.682,0,200,NA,280.682,"2016",1.00833783333343
"3430","2016_b_7_b_13","2016_b_7",2016-06-15,"2016-06-15_b_7","7",13,"A",7.582,0,200,NA,280.582,"2016",1.1000040000001
"3431","2016_b_7_b_14","2016_b_7",2016-06-16,"2016-06-16_b_7","7",14,"A",6.978,0,200,NA,279.978,"2016",1.19167016666678
"3432","2016_b_7_b_15","2016_b_7",2016-06-17,"2016-06-17_b_7","7",15,"A",8.082,0,200,NA,281.082,"2016",1.28333633333345
"3433","2016_b_7_b_16","2016_b_7",2016-06-18,"2016-06-18_b_7","7",16,"A",7.481,0,200,NA,280.481,"2016",1.37500250000013
"3434","2016_b_7_b_17","2016_b_7",2016-06-19,"2016-06-19_b_7","7",17,"A",8.382,0,200,NA,281.382,"2016",1.4666686666668
"3435","2016_b_7_b_18","2016_b_7",2016-06-20,"2016-06-20_b_7","7",18,"A",8.182,0,200,NA,281.182,"2016",1.55833483333348
"3436","2016_b_7_b_19","2016_b_7",2016-06-21,"2016-06-21_b_7","7",19,"A",8.332,0,200,NA,281.332,"2016",1.65000100000015
"3437","2016_b_7_b_20","2016_b_7",2016-06-22,"2016-06-22_b_7","7",20,"A",9.5215,0,200,NA,282.5215,"2016",1.74166716666682
"3438","2016_b_7_b_21","2016_b_7",2016-06-23,"2016-06-23_b_7","7",21,"A",8.978,0,200,1.8333333333335,281.978,"2016",1.8333333333335
"3439","2016_b_7_b_22","2016_b_7",2016-06-24,"2016-06-24_b_7","7",22,"A",7.882,0,200,NA,280.882,"2016",1.77777777777795
"3440","2016_b_7_b_23","2016_b_7",2016-06-25,"2016-06-25_b_7","7",23,"A",8.7295,0,200,NA,281.7295,"2016",1.7222222222224
"3441","2016_b_7_b_24","2016_b_7",2016-06-26,"2016-06-26_b_7","7",24,"A",7.882,0,200,1.66666666666685,280.882,"2016",1.66666666666685
"3442","2016_b_7_b_25","2016_b_7",2016-06-27,"2016-06-27_b_7","7",25,"A",7.632,0,200,NA,280.632,"2016",1.93333333333341
"3443","2016_b_7_b_26","2016_b_7",2016-06-28,"2016-06-28_b_7","7",26,"A",8.282,0,200,NA,281.282,"2016",2.19999999999998
"3444","2016_b_7_b_27","2016_b_7",2016-06-29,"2016-06-29_b_7","7",27,"A",8.68,0,200,NA,281.68,"2016",2.46666666666654
"3445","2016_b_7_b_28","2016_b_7",2016-06-30,"2016-06-30_b_7","7",28,"A",8.829,0,200,NA,281.829,"2016",2.73333333333311
"3446","2016_b_7_b_29","2016_b_7",2016-07-01,"2016-07-01_b_7","7",29,"A",8.082,0,200,2.99999999999967,281.082,"2016",2.99999999999967
"3447","2016_b_7_b_30","2016_b_7",2016-07-02,"2016-07-02_b_7","7",30,"A",7.782,0,200,NA,280.782,"2016",2.553846153846
"3448","2016_b_7_b_31","2016_b_7",2016-07-03,"2016-07-03_b_7","7",31,"A",9.4225,0,200,NA,282.4225,"2016",2.10769230769232
"3449","2016_b_7_b_32","2016_b_7",2016-07-04,"2016-07-04_b_7","7",32,"A",9.7185,0,200,1.66153846153865,282.7185,"2016",1.66153846153865
"3450","2016_b_7_b_33","2016_b_7",2016-07-05,"2016-07-05_b_7","7",33,"A",9.324,0,200,NA,282.324,"2016",1.88307692307696
"3451","2016_b_7_b_34","2016_b_7",2016-07-06,"2016-07-06_b_7","7",34,"A",10.455,0,200,NA,283.455,"2016",2.10461538461528
"3452","2016_b_7_b_35","2016_b_7",2016-07-07,"2016-07-07_b_7","7",35,"A",10.406,0,200,2.32615384615359,283.406,"2016",2.32615384615359
"3453","2016_b_7_b_36","2016_b_7",2016-07-08,"2016-07-08_b_7","7",36,"A",8.082,0,200,NA,281.082,"2016",2.24461538461523
"3454","2016_b_7_b_37","2016_b_7",2016-07-09,"2016-07-09_b_7","7",37,"A",9.077,0,200,NA,282.077,"2016",2.16307692307687
"3455","2016_b_7_b_38","2016_b_7",2016-07-10,"2016-07-10_b_7","7",38,"A",9.324,0,200,NA,282.324,"2016",2.08153846153851
"3456","2016_b_7_b_39","2016_b_7",2016-07-11,"2016-07-11_b_7","7",39,"A",10.112,0,200,2.00000000000015,283.112,"2016",2.00000000000015
"3457","2016_b_7_b_40","2016_b_7",2016-07-12,"2016-07-12_b_7","7",40,"A",10.259,0,200,NA,283.259,"2016",2.19818181818205
"3458","2016_b_7_b_41","2016_b_7",2016-07-13,"2016-07-13_b_7","7",41,"A",9.817,0,200,NA,282.817,"2016",2.39636363636395
"3459","2016_b_7_b_42","2016_b_7",2016-07-14,"2016-07-14_b_7","7",42,"A",8.68,0,200,NA,281.68,"2016",2.59454545454584
"3460","2016_b_7_b_43","2016_b_7",2016-07-15,"2016-07-15_b_7","7",43,"A",9.5215,0,200,2.79272727272774,282.5215,"2016",2.79272727272774
"3461","2016_b_7_b_44","2016_b_7",2016-07-16,"2016-07-16_b_7","7",44,"A",10.455,0,200,NA,283.455,"2016",2.71804297520703
"3462","2016_b_7_b_45","2016_b_7",2016-07-17,"2016-07-17_b_7","7",45,"A",10.504,0,200,NA,283.504,"2016",2.64335867768633
"3463","2016_b_7_b_46","2016_b_7",2016-07-18,"2016-07-18_b_7","7",46,"A",11.5765,0,200,NA,284.5765,"2016",2.56867438016562
"3464","2016_b_7_b_47","2016_b_7",2016-07-19,"2016-07-19_b_7","7",47,"A",11.819,0,200,NA,284.819,"2016",2.49399008264492
"3465","2016_b_7_b_48","2016_b_7",2016-07-20,"2016-07-20_b_7","7",48,"A",12.2555,0,200,NA,285.2555,"2016",2.41930578512421
